id,lon,lat,taxonomy,number,structural,day,night,suburb,lzcode,lzpurpose
3054,151.1453401,-33.9837959,RM2L_H,5.9,39618500,0,123.9,Ramsgate Beach,R4,N/A
3055,151.1442384,-33.984681,RM2L_H,5.9,39618500,0,123.9,Ramsgate Beach,R4,N/A
3056,151.1453205,-33.9846973,RM2L_H,5.9,39618500,0,123.9,Ramsgate Beach,R4,N/A
3057,151.1396135,-33.9485425,URML_P,5.7,9120000,285,0,Rockdale,B4,N/A
3058,151.1321405,-33.9439207,URML_P,15.6,24960000,0,40.56,Rockdale,R3,N/A
3059,151.1493092,-33.9504921,URML_P,15,2.40E+07,0,39,Rockdale,R2,N/A
3060,151.1503909,-33.9505084,URML_P,15,2.40E+07,0,39,Rockdale,R2,N/A
3061,151.1492897,-33.9513935,URML_P,15,2.40E+07,0,39,Rockdale,R2,N/A
3062,151.1503714,-33.9514098,URML_P,15,2.40E+07,0,39,Rockdale,R2,N/A
3063,151.1492702,-33.952295,URML_P,15,2.40E+07,0,39,Rockdale,R2,N/A
3064,151.1503518,-33.9523112,URML_P,15,2.40E+07,0,39,Rockdale,R2,N/A
3065,151.1353066,-33.9475756,RM2M_H,5.9,1.23E+08,0,460.2,Rockdale,R4,N/A
3066,151.1363882,-33.947592,RM2M_H,5.9,1.23E+08,0,460.2,Rockdale,R4,N/A
3067,151.1406951,-33.9485588,URML_P,15,2.40E+07,0,39,Rockdale,R2,N/A
3068,151.1417767,-33.9485752,URML_P,15,2.40E+07,0,39,Rockdale,R2,N/A
3069,151.1428584,-33.9485915,URML_P,15,2.40E+07,0,39,Rockdale,R2,N/A
3070,151.14394,-33.9486078,URML_P,15,2.40E+07,0,39,Rockdale,R2,N/A
3071,151.1406755,-33.9494603,URML_P,15,2.40E+07,0,39,Rockdale,R2,N/A
3072,151.1417571,-33.9494766,URML_P,15,2.40E+07,0,39,Rockdale,R2,N/A
3073,151.1428388,-33.9494929,URML_P,15,2.40E+07,0,39,Rockdale,R2,N/A
3074,151.1439204,-33.9495092,URML_P,15,2.40E+07,0,39,Rockdale,R2,N/A
3075,151.1450021,-33.9495255,URML_P,15,2.40E+07,0,39,Rockdale,R2,N/A
3076,151.1460837,-33.9495418,URML_P,15,2.40E+07,0,39,Rockdale,R2,N/A
3077,151.1471654,-33.9495581,URML_P,15,2.40E+07,0,39,Rockdale,R2,N/A
3078,151.1406559,-33.9503617,URML_P,15,2.40E+07,0,39,Rockdale,R2,N/A
3079,151.1417375,-33.950378,URML_P,15,2.40E+07,0,39,Rockdale,R2,N/A
3080,151.1428192,-33.9503943,URML_P,15,2.40E+07,0,39,Rockdale,R2,N/A
3081,151.1439009,-33.9504107,URML_P,15,2.40E+07,0,39,Rockdale,R2,N/A
3082,151.1449825,-33.950427,URML_P,15,2.40E+07,0,39,Rockdale,R2,N/A
3083,151.1460642,-33.9504433,URML_P,15,2.40E+07,0,39,Rockdale,R2,N/A
3084,151.1471459,-33.9504596,URML_P,15,2.40E+07,0,39,Rockdale,R2,N/A
3085,151.1482275,-33.9504758,URML_P,15,2.40E+07,0,39,Rockdale,R2,N/A
3086,151.1417179,-33.9512794,URML_P,15,2.40E+07,0,39,Rockdale,R2,N/A
3087,151.1427996,-33.9512958,URML_P,15,2.40E+07,0,39,Rockdale,R2,N/A
3088,151.1438813,-33.9513121,URML_P,15,2.40E+07,0,39,Rockdale,R2,N/A
3089,151.144963,-33.9513284,URML_P,15,2.40E+07,0,39,Rockdale,R2,N/A
3090,151.1460446,-33.9513447,URML_P,15,2.40E+07,0,39,Rockdale,R2,N/A
3091,151.1471263,-33.951361,URML_P,15,2.40E+07,0,39,Rockdale,R2,N/A
3092,151.148208,-33.9513773,URML_P,15,2.40E+07,0,39,Rockdale,R2,N/A
3093,151.1406166,-33.9521645,URML_P,15,2.40E+07,0,39,Rockdale,R2,N/A
3094,151.1416983,-33.9521809,URML_P,15,2.40E+07,0,39,Rockdale,R2,N/A
3095,151.14278,-33.9521972,URML_P,15,2.40E+07,0,39,Rockdale,R2,N/A
3096,151.1438617,-33.9522135,URML_P,15,2.40E+07,0,39,Rockdale,R2,N/A
3097,151.1449434,-33.9522298,URML_P,15,2.40E+07,0,39,Rockdale,R2,N/A
3098,151.140597,-33.9530659,URML_P,15,2.40E+07,0,39,Rockdale,R2,N/A
3099,151.1416787,-33.9530823,URML_P,15,2.40E+07,0,39,Rockdale,R2,N/A
3100,151.1427604,-33.9530986,URML_P,15,2.40E+07,0,39,Rockdale,R2,N/A
3101,151.1438421,-33.9531149,URML_P,15,2.40E+07,0,39,Rockdale,R2,N/A
3102,151.1449238,-33.9531312,URML_P,15,2.40E+07,0,39,Rockdale,R2,N/A
3103,151.1405774,-33.9539674,URML_P,15,2.40E+07,0,39,Rockdale,R2,N/A
3104,151.1416591,-33.9539837,URML_P,15,2.40E+07,0,39,Rockdale,R2,N/A
3105,151.1427408,-33.954,URML_P,15,2.40E+07,0,39,Rockdale,R2,N/A
3106,151.1438225,-33.9540164,URML_P,15,2.40E+07,0,39,Rockdale,R2,N/A
3107,151.1449043,-33.9540327,URML_P,15,2.40E+07,0,39,Rockdale,R2,N/A
3108,151.145986,-33.954049,URML_P,15,2.40E+07,0,39,Rockdale,R2,N/A
3109,151.1427212,-33.9549015,URML_P,15,2.40E+07,0,39,Rockdale,R2,N/A
3110,151.143803,-33.9549178,URML_P,15,2.40E+07,0,39,Rockdale,R2,N/A
3111,151.1448847,-33.9549341,URML_P,15,2.40E+07,0,39,Rockdale,R2,N/A
3112,151.1448651,-33.9558355,URML_P,15,2.40E+07,0,39,Rockdale,R2,N/A
3113,151.1385318,-33.9485261,UNAFFECTED,0,0,0,0,Rockdale,SP2,Railway
3114,151.1385122,-33.9494276,UNAFFECTED,0,0,0,0,Rockdale,SP2,Railway
3115,151.1374109,-33.9503126,UNAFFECTED,0,0,0,0,Rockdale,SP2,Railway
3116,151.1373912,-33.951214,UNAFFECTED,0,0,0,0,Rockdale,SP2,Railway
3117,151.1362703,-33.9530005,UNAFFECTED,0,0,0,0,Rockdale,SP2,Railway
3118,151.1299773,-33.9438879,URML_P,15,2.40E+07,0,39,Rockdale,R2,N/A
3119,151.1310589,-33.9439043,URML_P,15,2.40E+07,0,39,Rockdale,R2,N/A
3120,151.1332221,-33.9439371,URML_P,15,2.40E+07,0,39,Rockdale,R2,N/A
3121,151.128876,-33.9447728,URML_P,15,2.40E+07,0,39,Rockdale,R2,N/A
3122,151.1299576,-33.9447893,URML_P,15,2.40E+07,0,39,Rockdale,R2,N/A
3123,151.1310392,-33.9448057,URML_P,15,2.40E+07,0,39,Rockdale,R2,N/A
3124,151.1321208,-33.9448221,URML_P,15,2.40E+07,0,39,Rockdale,R2,N/A
3125,151.1332024,-33.9448385,URML_P,15,2.40E+07,0,39,Rockdale,R2,N/A
3126,151.1288563,-33.9456742,URML_P,15,2.40E+07,0,39,Rockdale,R2,N/A
3127,151.1299379,-33.9456907,URML_P,15,2.40E+07,0,39,Rockdale,R2,N/A
3128,151.1310195,-33.9457071,URML_P,15,2.40E+07,0,39,Rockdale,R2,N/A
3129,151.1321011,-33.9457235,URML_P,15,2.40E+07,0,39,Rockdale,R2,N/A
3130,151.1342643,-33.9457564,URML_P,15,2.40E+07,0,39,Rockdale,R2,N/A
3131,151.1353459,-33.9457727,URML_P,15,2.40E+07,0,39,Rockdale,R2,N/A
3132,151.1288366,-33.9465757,URML_P,15,2.40E+07,0,39,Rockdale,R2,N/A
3133,151.1299182,-33.9465921,URML_P,15,2.40E+07,0,39,Rockdale,R2,N/A
3134,151.1309998,-33.9466085,URML_P,15,2.40E+07,0,39,Rockdale,R2,N/A
3135,151.1320814,-33.946625,URML_P,15,2.40E+07,0,39,Rockdale,R2,N/A
3136,151.133163,-33.9466414,URML_P,15,2.40E+07,0,39,Rockdale,R2,N/A
3137,151.1342446,-33.9466578,URML_P,15,2.40E+07,0,39,Rockdale,R2,N/A
3138,151.1353262,-33.9466742,URML_P,15,2.40E+07,0,39,Rockdale,R2,N/A
3139,151.1298985,-33.9474935,URML_P,15,2.40E+07,0,39,Rockdale,R2,N/A
3140,151.1309801,-33.94751,URML_P,15,2.40E+07,0,39,Rockdale,R2,N/A
3141,151.1320617,-33.9475264,URML_P,15,2.40E+07,0,39,Rockdale,R2,N/A
3142,151.1331433,-33.9475428,URML_P,15,2.40E+07,0,39,Rockdale,R2,N/A
3143,151.1342249,-33.9475592,URML_P,15,2.40E+07,0,39,Rockdale,R2,N/A
3144,151.1374698,-33.9476083,URML_P,15,2.40E+07,0,39,Rockdale,R2,N/A
3145,151.1385514,-33.9476247,URML_P,15,2.40E+07,0,39,Rockdale,R2,N/A
3146,151.1298787,-33.9483949,URML_P,15,2.40E+07,0,39,Rockdale,R2,N/A
3147,151.1309604,-33.9484114,URML_P,15,2.40E+07,0,39,Rockdale,R2,N/A
3148,151.132042,-33.9484278,URML_P,15,2.40E+07,0,39,Rockdale,R2,N/A
3149,151.1331236,-33.9484442,URML_P,15,2.40E+07,0,39,Rockdale,R2,N/A
3150,151.1342053,-33.9484606,URML_P,15,2.40E+07,0,39,Rockdale,R2,N/A
3151,151.1352869,-33.948477,URML_P,15,2.40E+07,0,39,Rockdale,R2,N/A
3152,151.1363685,-33.9484934,URML_P,15,2.40E+07,0,39,Rockdale,R2,N/A
3153,151.1374502,-33.9485098,URML_P,15,2.40E+07,0,39,Rockdale,R2,N/A
3154,151.1309407,-33.9493128,URML_P,15,2.40E+07,0,39,Rockdale,R2,N/A
3155,151.1320223,-33.9493292,URML_P,15,2.40E+07,0,39,Rockdale,R2,N/A
3156,151.133104,-33.9493456,URML_P,15,2.40E+07,0,39,Rockdale,R2,N/A
3157,151.1341856,-33.949362,URML_P,15,2.40E+07,0,39,Rockdale,R2,N/A
3158,151.1352672,-33.9493784,URML_P,15,2.40E+07,0,39,Rockdale,R2,N/A
3159,151.1363489,-33.9493948,URML_P,15,2.40E+07,0,39,Rockdale,R2,N/A
3160,151.1330843,-33.950247,URML_P,15,2.40E+07,0,39,Rockdale,R2,N/A
3161,151.1341659,-33.9502635,URML_P,15,2.40E+07,0,39,Rockdale,R2,N/A
3162,151.1352476,-33.9502798,URML_P,15,2.40E+07,0,39,Rockdale,R2,N/A
3163,151.1363292,-33.9502962,URML_P,15,2.40E+07,0,39,Rockdale,R2,N/A
3164,151.1330646,-33.9511485,URML_P,15,2.40E+07,0,39,Rockdale,R2,N/A
3165,151.1341462,-33.9511649,URML_P,15,2.40E+07,0,39,Rockdale,R2,N/A
3166,151.1352279,-33.9511813,URML_P,15,2.40E+07,0,39,Rockdale,R2,N/A
3167,151.1330449,-33.9520499,URML_P,15,2.40E+07,0,39,Rockdale,R2,N/A
3168,151.1331827,-33.9457399,URML_P,15.6,24960000,0,40.56,Rockdale,R3,N/A
3169,151.1341266,-33.9520663,UNAFFECTED,0,0,0,0,Rockdale,SP2,Classified Road
3170,151.1514725,-33.9505246,UNAFFECTED,0,0,0,0,Rockdale,SP2,Classified Road
3171,151.1384729,-33.9512304,UNAFFECTED,0,0,0,0,Rockdale,SP2,Classified Road
3172,151.151453,-33.9514261,UNAFFECTED,0,0,0,0,Rockdale,SP2,Classified Road
3173,151.1481885,-33.9522787,UNAFFECTED,0,0,0,0,Rockdale,SP2,Classified Road
3174,151.1514335,-33.9523275,UNAFFECTED,0,0,0,0,Rockdale,SP2,Classified Road
3175,151.1513945,-33.9541303,UNAFFECTED,0,0,0,0,Rockdale,SP2,Classified Road
3176,151.151375,-33.9550318,UNAFFECTED,0,0,0,0,Rockdale,SP2,Classified Road
3177,151.1479931,-33.961293,UNAFFECTED,0,0,0,0,Rockdale,SP2,Classified Road
3178,151.1384926,-33.950329,URML_P,8.3,13280000,415,0,Rockdale,B2,N/A
3179,151.1373716,-33.9521154,URML_P,8.3,13280000,415,0,Rockdale,B2,N/A
3180,151.1395742,-33.9503453,URML_P,8.3,13280000,415,0,Rockdale,B2,N/A
3181,151.1384533,-33.9521318,URML_P,8.3,13280000,415,0,Rockdale,B2,N/A
3182,151.139535,-33.9521482,URML_P,8.3,13280000,415,0,Rockdale,B2,N/A
3183,151.1384336,-33.9530332,URML_P,8.3,13280000,415,0,Rockdale,B2,N/A
3184,151.1395153,-33.9530496,URML_P,8.3,13280000,415,0,Rockdale,B2,N/A
3185,151.1374305,-33.9494112,RM2M_H,5.9,1.23E+08,0,460.2,Rockdale,R4,N/A
3186,151.1395938,-33.9494439,URML_P,5.7,9120000,285,0,Rockdale,B4,N/A
3187,151.1525542,-33.9505409,UNAFFECTED,0,0,0,0,Rockdale,RE1,N/A
3188,151.1459273,-33.9567532,URML_P,15,2.40E+07,0,39,Rockdale,R2,N/A
3189,151.1437834,-33.9558192,URML_P,15,2.40E+07,0,39,Rockdale,R2,N/A
3190,151.1415807,-33.9575894,UNAFFECTED,0,0,0,0,Rockdale,SP2,Drainage
3191,151.1469895,-33.957671,S3_M,1.7,2720000,85,0,Rockdale,IN2,N/A
3192,151.1469699,-33.9585724,S3_M,1.7,2720000,85,0,Rockdale,IN2,N/A
3193,151.1480517,-33.9585887,S3_M,1.7,2720000,85,0,Rockdale,IN2,N/A
3194,151.1458686,-33.9594575,S3_M,1.7,2720000,85,0,Rockdale,IN2,N/A
3195,151.1469504,-33.9594738,S3_M,1.7,2720000,85,0,Rockdale,IN2,N/A
3196,151.1480322,-33.9594901,S3_M,1.7,2720000,85,0,Rockdale,IN2,N/A
3197,151.1458491,-33.9603589,S3_M,1.7,2720000,85,0,Rockdale,IN2,N/A
3198,151.1469308,-33.9603752,S3_M,1.7,2720000,85,0,Rockdale,IN2,N/A
3199,151.1480126,-33.9603915,S3_M,1.7,2720000,85,0,Rockdale,IN2,N/A
3200,151.1460251,-33.9522461,UNAFFECTED,0,0,0,0,Rockdale,RE1,N/A
3201,151.1471068,-33.9522624,UNAFFECTED,0,0,0,0,Rockdale,RE1,N/A
3202,151.1460055,-33.9531475,UNAFFECTED,0,0,0,0,Rockdale,RE1,N/A
3203,151.1470872,-33.9531638,UNAFFECTED,0,0,0,0,Rockdale,RE1,N/A
3204,151.1470677,-33.9540653,UNAFFECTED,0,0,0,0,Rockdale,RE1,N/A
3205,151.1459664,-33.9549504,UNAFFECTED,0,0,0,0,Rockdale,RE1,N/A
3206,151.1470481,-33.9549667,UNAFFECTED,0,0,0,0,Rockdale,RE1,N/A
3207,151.1448456,-33.9567369,S3_M,1.7,2720000,85,0,Rockdale,IN2,N/A
3208,151.1492311,-33.9540978,UNAFFECTED,0,0,0,0,Rockdale,RE1,N/A
3209,151.1503128,-33.9541141,UNAFFECTED,0,0,0,0,Rockdale,RE1,N/A
3210,151.1502933,-33.9550155,UNAFFECTED,0,0,0,0,Rockdale,RE1,N/A
3211,151.1458295,-33.9612604,UNAFFECTED,0,0,0,0,Rockdale,RE1,N/A
3212,151.1469113,-33.9612767,UNAFFECTED,0,0,0,0,Rockdale,RE1,N/A
3213,151.1447281,-33.9621455,UNAFFECTED,0,0,0,0,Rockdale,RE1,N/A
3214,151.1458099,-33.9621618,UNAFFECTED,0,0,0,0,Rockdale,RE1,N/A
3215,151.1468917,-33.9621781,UNAFFECTED,0,0,0,0,Rockdale,RE1,N/A
3216,151.1447085,-33.9630469,UNAFFECTED,0,0,0,0,Rockdale,RE1,N/A
3217,151.1457904,-33.9630632,UNAFFECTED,0,0,0,0,Rockdale,RE1,N/A
3218,151.1436071,-33.963932,UNAFFECTED,0,0,0,0,Rockdale,RE1,N/A
3219,151.144689,-33.9639483,UNAFFECTED,0,0,0,0,Rockdale,RE1,N/A
3220,151.1457708,-33.9639646,UNAFFECTED,0,0,0,0,Rockdale,RE1,N/A
3221,151.1435875,-33.9648334,UNAFFECTED,0,0,0,0,Rockdale,RE1,N/A
3222,151.1446694,-33.9648498,UNAFFECTED,0,0,0,0,Rockdale,RE1,N/A
3223,151.1437442,-33.9576221,S3_M,1.7,2720000,85,0,Rockdale,IN2,N/A
3224,151.144826,-33.9576384,S3_M,1.7,2720000,85,0,Rockdale,IN2,N/A
3225,151.1459077,-33.9576547,S3_M,1.7,2720000,85,0,Rockdale,IN2,N/A
3226,151.1437246,-33.9585235,S3_M,1.7,2720000,85,0,Rockdale,IN2,N/A
3227,151.1448064,-33.9585398,S3_M,1.7,2720000,85,0,Rockdale,IN2,N/A
3228,151.1458882,-33.9585561,S3_M,1.7,2720000,85,0,Rockdale,IN2,N/A
3229,151.1437051,-33.9594249,S3_M,1.7,2720000,85,0,Rockdale,IN2,N/A
3230,151.1447868,-33.9594412,S3_M,1.7,2720000,85,0,Rockdale,IN2,N/A
3231,151.1426037,-33.96031,S3_M,1.7,2720000,85,0,Rockdale,IN2,N/A
3232,151.1436855,-33.9603263,S3_M,1.7,2720000,85,0,Rockdale,IN2,N/A
3233,151.1447673,-33.9603426,S3_M,1.7,2720000,85,0,Rockdale,IN2,N/A
3234,151.1436659,-33.9612277,S3_M,1.7,2720000,85,0,Rockdale,IN2,N/A
3235,151.1447477,-33.9612441,S3_M,1.7,2720000,85,0,Rockdale,IN2,N/A
3236,151.1436463,-33.9621292,S3_M,1.7,2720000,85,0,Rockdale,IN2,N/A
3237,151.1459469,-33.9558518,UNAFFECTED,0,0,0,0,Rockdale,SP2,Drainage
3238,151.1481689,-33.9531801,UNAFFECTED,0,0,0,0,Rockdale,RE1,N/A
3239,151.1492506,-33.9531964,UNAFFECTED,0,0,0,0,Rockdale,RE1,N/A
3240,151.1503323,-33.9532127,UNAFFECTED,0,0,0,0,Rockdale,RE1,N/A
3241,151.1481494,-33.9540815,UNAFFECTED,0,0,0,0,Rockdale,RE1,N/A
3242,151.1393976,-33.9584581,RM2M_H,5.9,1.23E+08,0,460.2,Rockdale,R4,N/A
3243,151.137293,-33.9557211,URML_P,5.7,9120000,285,0,Rockdale,B4,N/A
3244,151.1361916,-33.9566062,URML_P,5.7,9120000,285,0,Rockdale,B4,N/A
3245,151.1372734,-33.9566226,URML_P,5.7,9120000,285,0,Rockdale,B4,N/A
3246,151.1362309,-33.9548033,RM2M_H,5.9,1.23E+08,0,460.2,Rockdale,R4,N/A
3247,151.1351296,-33.9556884,RM2M_H,5.9,1.23E+08,0,460.2,Rockdale,R4,N/A
3248,151.1362113,-33.9557048,RM2M_H,5.9,1.23E+08,0,460.2,Rockdale,R4,N/A
3249,151.1383747,-33.9557375,URML_P,5.7,9120000,285,0,Rockdale,B4,N/A
3250,151.1383551,-33.9566389,URML_P,5.7,9120000,285,0,Rockdale,B4,N/A
3251,151.1372537,-33.957524,URML_P,15,2.40E+07,0,39,Rockdale,R2,N/A
3252,151.1383355,-33.9575403,URML_P,5.7,9120000,285,0,Rockdale,B4,N/A
3253,151.1394172,-33.9575567,URML_P,5.7,9120000,285,0,Rockdale,B4,N/A
3254,151.1383158,-33.9584418,URML_P,5.7,9120000,285,0,Rockdale,B4,N/A
3255,151.1404793,-33.9584745,URML_P,5.7,9120000,285,0,Rockdale,B4,N/A
3256,151.1415611,-33.9584908,URML_P,5.7,9120000,285,0,Rockdale,B4,N/A
3257,151.1426429,-33.9585072,URML_P,5.7,9120000,285,0,Rockdale,B4,N/A
3258,151.1382962,-33.9593432,URML_P,15,2.40E+07,0,39,Rockdale,R2,N/A
3259,151.1393779,-33.9593595,URML_P,15,2.40E+07,0,39,Rockdale,R2,N/A
3260,151.1404597,-33.9593759,URML_P,15,2.40E+07,0,39,Rockdale,R2,N/A
3261,151.1405578,-33.9548688,RM2M_H,5.9,1.23E+08,0,460.2,Rockdale,R4,N/A
3262,151.1416395,-33.9548851,RM2M_H,5.9,1.23E+08,0,460.2,Rockdale,R4,N/A
3263,151.1394565,-33.9557539,RM2M_H,5.9,1.23E+08,0,460.2,Rockdale,R4,N/A
3264,151.1405382,-33.9557702,RM2M_H,5.9,1.23E+08,0,460.2,Rockdale,R4,N/A
3265,151.1416199,-33.9557866,RM2M_H,5.9,1.23E+08,0,460.2,Rockdale,R4,N/A
3266,151.1427017,-33.9558029,RM2M_H,5.9,1.23E+08,0,460.2,Rockdale,R4,N/A
3267,151.1394368,-33.9566553,RM2M_H,5.9,1.23E+08,0,460.2,Rockdale,R4,N/A
3268,151.1405186,-33.9566716,RM2M_H,5.9,1.23E+08,0,460.2,Rockdale,R4,N/A
3269,151.1426821,-33.9567043,RM2M_H,5.9,1.23E+08,0,460.2,Rockdale,R4,N/A
3270,151.1437638,-33.9567206,RM2M_H,5.9,1.23E+08,0,460.2,Rockdale,R4,N/A
3271,151.1341069,-33.9529677,RM2M_H,5.9,1.23E+08,0,460.2,Rockdale,R4,N/A
3272,151.1351689,-33.9538855,RM2M_H,5.9,1.23E+08,0,460.2,Rockdale,R4,N/A
3273,151.1340675,-33.9547705,RM2M_H,5.9,1.23E+08,0,460.2,Rockdale,R4,N/A
3274,151.1351492,-33.9547869,RM2M_H,5.9,1.23E+08,0,460.2,Rockdale,R4,N/A
3275,151.140499,-33.9575731,UNAFFECTED,0,0,0,0,Rockdale,SP2,Classified Road
3276,151.1415415,-33.9593922,RM2L_H,4,6400000,40,0,Rockdale,SP2,Defence
3277,151.1426233,-33.9594086,RM2L_H,4,6400000,40,0,Rockdale,SP2,Defence
3278,151.1416003,-33.956688,UNAFFECTED,0,0,0,0,Rockdale,RE2,N/A
3279,151.1330252,-33.9529513,URML_P,15,2.40E+07,0,39,Rockdale,R2,N/A
3280,151.1330055,-33.9538527,URML_P,15,2.40E+07,0,39,Rockdale,R2,N/A
3281,151.1340872,-33.9538691,URML_P,15,2.40E+07,0,39,Rockdale,R2,N/A
3282,151.1426625,-33.9576057,UNAFFECTED,0,0,0,0,Rockdale,RE2,N/A
3283,151.1363096,-33.9511977,URML_P,8.3,13280000,415,0,Rockdale,B2,N/A
3284,151.1362899,-33.9520991,URML_P,8.3,13280000,415,0,Rockdale,B2,N/A
3285,151.1362506,-33.9539019,URML_P,8.3,13280000,415,0,Rockdale,B2,N/A
3286,151.1373323,-33.9539183,URML_P,8.3,13280000,415,0,Rockdale,B2,N/A
3287,151.1373127,-33.9548197,URML_P,8.3,13280000,415,0,Rockdale,B2,N/A
3288,151.138414,-33.9539347,URML_P,5.7,9120000,285,0,Rockdale,B4,N/A
3289,151.1394957,-33.953951,URML_P,5.7,9120000,285,0,Rockdale,B4,N/A
3290,151.1383944,-33.9548361,URML_P,5.7,9120000,285,0,Rockdale,B4,N/A
3291,151.1394761,-33.9548524,URML_P,5.7,9120000,285,0,Rockdale,B4,N/A
3292,151.1319632,-33.9520335,RM2M_H,5.9,1.23E+08,0,460.2,Rockdale,R4,N/A
3293,151.1352082,-33.9520827,RM2M_H,5.9,1.23E+08,0,460.2,Rockdale,R4,N/A
3294,151.1406363,-33.9512631,URML_P,5.7,9120000,285,0,Rockdale,B4,N/A
3295,151.1351886,-33.9529841,URML_P,8.3,13280000,415,0,Rockdale,B2,N/A
3296,151.1395546,-33.9512468,UNAFFECTED,0,0,0,0,Rockdale,RE1,N/A
3297,151.137352,-33.9530169,UNAFFECTED,0,0,0,0,Rockdale,RE1,N/A
3298,151.1374508,-33.9981041,UNAFFECTED,0,0,0,0,Sandringham (NSW),SP2,Classified Road
3299,151.142921,-33.9954817,UNAFFECTED,0,0,0,0,Sandringham (NSW),RE1,N/A
3300,151.1440032,-33.9954981,UNAFFECTED,0,0,0,0,Sandringham (NSW),RE1,N/A
3301,151.1450854,-33.9955144,UNAFFECTED,0,0,0,0,Sandringham (NSW),RE1,N/A
3302,151.1461677,-33.9955307,UNAFFECTED,0,0,0,0,Sandringham (NSW),RE1,N/A
3303,151.1429013,-33.9963831,UNAFFECTED,0,0,0,0,Sandringham (NSW),RE1,N/A
3304,151.1439836,-33.9963995,UNAFFECTED,0,0,0,0,Sandringham (NSW),RE1,N/A
3305,151.1450658,-33.9964158,UNAFFECTED,0,0,0,0,Sandringham (NSW),RE1,N/A
3306,151.1417995,-33.9972682,UNAFFECTED,0,0,0,0,Sandringham (NSW),RE1,N/A
3307,151.139517,-34.002644,UNAFFECTED,0,0,0,0,Sandringham (NSW),RE1,N/A
3308,151.1483517,-33.9946619,UNAFFECTED,0,0,0,0,Sandringham (NSW),W2,N/A
3309,151.1472499,-33.995547,UNAFFECTED,0,0,0,0,Sandringham (NSW),W2,N/A
3310,151.1461481,-33.9964321,UNAFFECTED,0,0,0,0,Sandringham (NSW),W2,N/A
3311,151.1362503,-34.0034962,UNAFFECTED,0,0,0,0,Sandringham (NSW),W2,N/A
3312,151.1373327,-34.0035126,UNAFFECTED,0,0,0,0,Sandringham (NSW),W2,N/A
3313,151.1386117,-33.9945149,W1_M,15,31500000,0,37.5,Sandringham (NSW),R2,N/A
3314,151.138592,-33.9954163,W1_M,15,31500000,0,37.5,Sandringham (NSW),R2,N/A
3315,151.1396743,-33.9954326,W1_M,15,31500000,0,37.5,Sandringham (NSW),R2,N/A
3316,151.1407565,-33.995449,W1_M,15,31500000,0,37.5,Sandringham (NSW),R2,N/A
3317,151.1418387,-33.9954654,W1_M,15,31500000,0,37.5,Sandringham (NSW),R2,N/A
3318,151.1385724,-33.9963177,W1_M,15,31500000,0,37.5,Sandringham (NSW),R2,N/A
3319,151.1396546,-33.9963341,W1_M,15,31500000,0,37.5,Sandringham (NSW),R2,N/A
3320,151.1407369,-33.9963504,W1_M,15,31500000,0,37.5,Sandringham (NSW),R2,N/A
3321,151.1418191,-33.9963668,W1_M,15,31500000,0,37.5,Sandringham (NSW),R2,N/A
3322,151.1385527,-33.9972191,W1_M,15,31500000,0,37.5,Sandringham (NSW),R2,N/A
3323,151.139635,-33.9972355,W1_M,15,31500000,0,37.5,Sandringham (NSW),R2,N/A
3324,151.1407172,-33.9972518,W1_M,15,31500000,0,37.5,Sandringham (NSW),R2,N/A
3325,151.138533,-33.9981205,W1_M,15,31500000,0,37.5,Sandringham (NSW),R2,N/A
3326,151.1396153,-33.9981369,W1_M,15,31500000,0,37.5,Sandringham (NSW),R2,N/A
3327,151.1406976,-33.9981533,W1_M,15,31500000,0,37.5,Sandringham (NSW),R2,N/A
3328,151.1385134,-33.9990219,W1_M,15,31500000,0,37.5,Sandringham (NSW),R2,N/A
3329,151.1395956,-33.9990383,W1_M,15,31500000,0,37.5,Sandringham (NSW),R2,N/A
3330,151.1384937,-33.9999233,W1_M,15,31500000,0,37.5,Sandringham (NSW),R2,N/A
3331,151.139576,-33.9999397,W1_M,15,31500000,0,37.5,Sandringham (NSW),R2,N/A
3332,151.1373917,-34.0008084,W1_M,15,31500000,0,37.5,Sandringham (NSW),R2,N/A
3333,151.1395563,-34.0008411,W1_M,15,31500000,0,37.5,Sandringham (NSW),R2,N/A
3334,151.137372,-34.0017098,W1_M,15,31500000,0,37.5,Sandringham (NSW),R2,N/A
3335,151.1384544,-34.0017262,W1_M,15,31500000,0,37.5,Sandringham (NSW),R2,N/A
3336,151.1395367,-34.0017426,W1_M,15,31500000,0,37.5,Sandringham (NSW),R2,N/A
3337,151.1373524,-34.0026112,W1_M,15,31500000,0,37.5,Sandringham (NSW),R2,N/A
3338,151.1384347,-34.0026276,W1_M,15,31500000,0,37.5,Sandringham (NSW),R2,N/A
3339,151.1407761,-33.9945476,W1_M,15.6,32760000,0,39,Sandringham (NSW),R3,N/A
3340,151.145105,-33.994613,RM2M_H,5.9,181425000,0,442.5,Sandringham (NSW),R4,N/A
3341,151.1374311,-33.9990055,UNAFFECTED,0,0,0,0,Sandringham (NSW),RE1,N/A
3342,151.1374114,-33.999907,UNAFFECTED,0,0,0,0,Sandringham (NSW),RE1,N/A
3343,151.138474,-34.0008248,RM2M_H,5.9,181425000,0,442.5,Sandringham (NSW),R4,N/A
3344,151.1396939,-33.9945312,URML_P,13,27300000,650,0,Sandringham (NSW),B1,N/A
